学号	课程班级
24417010134	24工业智能1班
24417010135	24工业智能1班
24417010142	24工业智能1班
24417010143	24工业智能1班
24417010144	24工业智能1班
24417010145	24工业智能1班
24417010146	24工业智能1班
24417010147	24工业智能1班
24417010148	24工业智能1班
24417010149	24工业智能1班
24417010150	24工业智能1班
24417010202	24工业智能2班
24417010209	24工业智能2班
24417010210	24工业智能2班
24417010211	24工业智能2班
24417010215	24工业智能2班
24417010219	24工业智能2班
24417010228	24工业智能2班
24417010229	24工业智能2班
24417010230	24工业智能2班
24417010232	24工业智能2班
24417010238	24工业智能2班
24417010243	24工业智能2班
24417010250	24工业智能2班
24417010326	24工业智能3班
24417010338	24工业智能3班
24417010343	24工业智能3班
24417010347	24工业智能3班
24417010402	24工业智能润之卓越班
24417010405	24工业智能润之卓越班
24417010415	24工业智能润之卓越班
24417010416	24工业智能润之卓越班
24417010417	24工业智能润之卓越班
24417010418	24工业智能润之卓越班
24417010419	24工业智能润之卓越班
24417010424	24工业智能润之卓越班
24417010425	24工业智能润之卓越班
24417010427	24工业智能润之卓越班
24417010431	24工业智能润之卓越班
24417010435	24工业智能润之卓越班
24417010442	24工业智能润之卓越班
24417010443	24工业智能润之卓越班
24417010445	24工业智能润之卓越班
24417020135	24智能制造1班
24417020138	24智能制造1班
24417020144	24智能制造1班
24417020213	24智能制造2班
24417020214	24智能制造2班
24417020215	24智能制造2班
24417020216	24智能制造2班
24417020217	24智能制造2班
24417020218	24智能制造2班
24417020219	24智能制造2班
24417020220	24智能制造2班
24417020221	24智能制造2班
24417020223	24智能制造2班
24417020224	24智能制造2班
24417020225	24智能制造2班
24417020228	24智能制造2班
24417020231	24智能制造2班
24417020232	24智能制造2班
24417020233	24智能制造2班
24417020234	24智能制造2班
24417020236	24智能制造2班
24417020237	24智能制造2班
24417020238	24智能制造2班
24417020239	24智能制造2班
24417020241	24智能制造2班
24417020242	24智能制造2班
24417020245	24智能制造2班
24417020302	24智能制造3班
24417020310	24智能制造3班
24417020314	24智能制造3班
24417020318	24智能制造3班
24417020327	24智能制造3班
24417020336	24智能制造3班
24417020339	24智能制造3班
24417020347	24智能制造3班
24417020408	24智能制造4班
24417020409	24智能制造4班
24417020410	24智能制造4班
24417020411	24智能制造4班
24417020412	24智能制造4班
24417020414	24智能制造4班
24417020416	24智能制造4班
24417020420	24智能制造4班
24417020423	24智能制造4班
24417020425	24智能制造4班
24417020426	24智能制造4班
24417020428	24智能制造4班
24417020429	24智能制造4班
24417020430	24智能制造4班
24417020436	24智能制造4班
24417020437	24智能制造4班
24417020440	24智能制造4班
24417020442	24智能制造4班
24417020443	24智能制造4班
24417020444	24智能制造4班
24417020449	24智能制造4班
24417030101	24机器人1班
24417030107	24机器人1班
24417030108	24机器人1班
24417030109	24机器人1班
24417030111	24机器人1班
24417030131	24机器人1班
24417030134	24机器人1班
24417030135	24机器人1班
24417030137	24机器人1班
24417030138	24机器人1班
24417030140	24机器人1班
24417030141	24机器人1班
24417030145	24机器人1班
24417030146	24机器人1班
24417030201	24机器人2班
24417030203	24机器人2班
24417030205	24机器人2班
24417030207	24机器人2班
24417030219	24机器人2班
24417030220	24机器人2班
24417030224	24机器人2班
24417030229	24机器人2班
24417030230	24机器人2班
24417030231	24机器人2班
24417030233	24机器人2班
24417030236	24机器人2班
24417030243	24机器人2班
24417030244	24机器人2班
24417030248	24机器人2班
24417030301	24机器人3班
24417030302	24机器人3班
24417030303	24机器人3班
24417030304	24机器人3班
24417030315	24机器人3班
24417030318	24机器人3班
24417030319	24机器人3班
24417030322	24机器人3班
24417030332	24机器人3班
24417030334	24机器人3班
24417030335	24机器人3班
24417030336	24机器人3班
24417030340	24机器人3班
24417030343	24机器人3班
24417030344	24机器人3班
24417030345	24机器人3班
24417030346	24机器人3班
24417030347	24机器人3班
24417030349	24机器人3班
24417030401	24机器人4班
24417030406	24机器人4班
24417030408	24机器人4班
24417030409	24机器人4班
24417030410	24机器人4班
24417030411	24机器人4班
24417030415	24机器人4班
24417030417	24机器人4班
24417030419	24机器人4班
24417030420	24机器人4班
24417030421	24机器人4班
24417030423	24机器人4班
24417030424	24机器人4班
24417030425	24机器人4班
24417030426	24机器人4班
24417030427	24机器人4班
24417030428	24机器人4班
24417030430	24机器人4班
24417030433	24机器人4班
24417030434	24机器人4班
24417030436	24机器人4班
24417030437	24机器人4班
24417030439	24机器人4班
24417030440	24机器人4班
24417030441	24机器人4班
24417030443	24机器人4班
24417030444	24机器人4班
24417030445	24机器人4班
24417030446	24机器人4班
24417030447	24机器人4班
24417030448	24机器人4班
24417030449	24机器人4班
24417030450	24机器人4班
24417040101	24电气工程1班
24417040102	24电气工程1班
24417040107	24电气工程1班
24417040108	24电气工程1班
24417040113	24电气工程1班
24417040115	24电气工程1班
24417040117	24电气工程1班
24417040118	24电气工程1班
24417040119	24电气工程1班
24417040120	24电气工程1班
24417040124	24电气工程1班
24417040125	24电气工程1班
24417040126	24电气工程1班
24417040128	24电气工程1班
24417040129	24电气工程1班
24417040131	24电气工程1班
24417040132	24电气工程1班
24417040133	24电气工程1班
24417040134	24电气工程1班
24417040135	24电气工程1班
24417040140	24电气工程1班
24417040143	24电气工程1班
24417040144	24电气工程1班
24417040148	24电气工程1班
24417040149	24电气工程1班
24417040201	24电气工程2班
24417040203	24电气工程2班
24417040210	24电气工程2班
24417040211	24电气工程2班
24417040213	24电气工程2班
24417040215	24电气工程2班
24417040217	24电气工程2班
24417040222	24电气工程2班
24417040223	24电气工程2班
24417040225	24电气工程2班
24417040227	24电气工程2班
24417040230	24电气工程2班
24417040232	24电气工程2班
24417040234	24电气工程2班
24417040246	24电气工程2班
24417040248	24电气工程2班
24417040250	24电气工程2班
24417040301	24电气工程3班
24417040302	24电气工程3班
24417040308	24电气工程3班
24417040312	24电气工程3班
24417040313	24电气工程3班
24417040314	24电气工程3班
24417040316	24电气工程3班
24417040317	24电气工程3班
24417040318	24电气工程3班
24417040319	24电气工程3班
24417040320	24电气工程3班
24417040321	24电气工程3班
24417040322	24电气工程3班
24417040323	24电气工程3班
24417040324	24电气工程3班
24417040326	24电气工程3班
24417040328	24电气工程3班
24417040329	24电气工程3班
24417040332	24电气工程3班
24417040333	24电气工程3班
24417040334	24电气工程3班
24417040335	24电气工程3班
24417040337	24电气工程3班
24417040339	24电气工程3班
24417040340	24电气工程3班
24417040342	24电气工程3班
24417040343	24电气工程3班
24417040345	24电气工程3班
24417040346	24电气工程3班
24417040347	24电气工程3班
24417040348	24电气工程3班
24417040349	24电气工程3班
24417040404	24电气工程4班
24417040406	24电气工程4班
24417040407	24电气工程4班
24417040408	24电气工程4班
24417040409	24电气工程4班
24417040410	24电气工程4班
24417040411	24电气工程4班
24417040412	24电气工程4班
24417040413	24电气工程4班
24417040414	24电气工程4班
24417040415	24电气工程4班
24417040416	24电气工程4班
24417040417	24电气工程4班
24417040419	24电气工程4班
24417040420	24电气工程4班
24417040421	24电气工程4班
24417040422	24电气工程4班
24417040423	24电气工程4班
24417040424	24电气工程4班
24417040425	24电气工程4班
24417040426	24电气工程4班
24417040427	24电气工程4班
24417040428	24电气工程4班
24417040429	24电气工程4班
24417040434	24电气工程4班
24417040437	24电气工程4班
24417040439	24电气工程4班
24417040440	24电气工程4班
24417040442	24电气工程4班
24417040443	24电气工程4班
24417040444	24电气工程4班
24417040445	24电气工程4班
24417040446	24电气工程4班
24417040448	24电气工程4班
24417040449	24电气工程4班
24417040450	24电气工程4班
24418010101	24小教中文1班
24418010104	24小教中文1班
24418010106	24小教中文1班
24418010111	24小教中文1班
24418010114	24小教中文1班
24418010115	24小教中文1班
24418010116	24小教中文1班
24418010203	24小教中文2班
24418010245	24小教中文2班
24418010252	24小教中文2班
24418020112	24小教数学1班
24418020129	24小教数学1班
24418020131	24小教数学1班
24418020132	24小教数学1班
24418020133	24小教数学1班
24418020135	24小教数学1班
24418020137	24小教数学1班
24418020138	24小教数学1班
24418020218	24小教数学2班
24418020231	24小教数学2班
24418020238	24小教数学2班
24418020312	24小教数学3班
24418020319	24小教数学3班
24418020321	24小教数学3班
24418020328	24小教数学3班
24418020329	24小教数学3班
24418020337	24小教数学3班
24418020341	24小教数学3班
24418030108	24小教润之英才班
24418030121	24小教润之英才班
24418030130	24小教润之英才班
24418030134	24小教润之英才班
24418030137	24小教润之英才班
24418030138	24小教润之英才班
24418030140	24小教润之英才班
24418030144	24小教润之英才班
24418080101	24科教1班
24418080102	24科教1班
24418080114	24科教1班
24418080115	24科教1班
24418080116	24科教1班
24418080118	24科教1班
24418080119	24科教1班
24418080120	24科教1班
24418080121	24科教1班
24418080122	24科教1班
24418080123	24科教1班
24418080127	24科教1班
24418080129	24科教1班
24418080130	24科教1班
24418080141	24科教1班
24418080143	24科教1班
24418080144	24科教1班
24418080145	24科教1班
24418080147	24科教1班
24418080148	24科教1班
24418080149	24科教1班
24418080150	24科教1班
24418080206	24科教2班
24418080212	24科教2班
24418080217	24科教2班
24418080218	24科教2班
24418080219	24科教2班
24418080220	24科教2班
24418080229	24科教2班
24418080230	24科教2班
24418080233	24科教2班
24418080234	24科教2班
24418080239	24科教2班
24418080241	24科教2班
24418080243	24科教2班
24418080245	24科教2班
24418080246	24科教2班
24418080248	24科教2班
24418080321	24科教3班
24418080325	24科教3班
24418080335	24科教3班
24418080339	24科教3班
24418080340	24科教3班
24418080341	24科教3班
24418080342	24科教3班
24418080343	24科教3班
24418080344	24科教3班
24418080345	24科教3班
24418080346	24科教3班
24418080348	24科教3班
24418080349	24科教3班
24418080350	24科教3班
